ID1,id,author,vachana,author_id
9400,748,ಗುರುಸಿದ್ಧದೇವರು,"ಅಯ್ಯ, ದಂಡಾಕೃತಿ, ಮಕಾರಪ್ರಣಮ, ಘಂಟಾನಾದ,
ಸ್ವಾಧಿಷಾ*ನಚಕ್ರ, ಶ್ವೇತವರ್ಣ, ಮಹೇಶ್ವರಸ್ಥಲ, ಸ್ಥೂಲತನು,
ಸುಬುದ್ಧಿಹಸ್ತ, ಗುರುಲಿಂಗ, ಜಿಹ್ವೆಮುಖ, ನೈಷಿ*ಕಾಭಕ್ತಿ,
ಸುರಸಪದಾರ್ಥ, ಸುರಪ್ರಸಾದ, ವಿಷ್ಣುಪೂಜಾರಿ, ವಿಷ್ಣುವಧಿದೇವತೆ,
ಕತೃಸಾದಾಖ್ಯ, ಚಿತ್ತವೆಂಬ ಲಕ್ಷಣ, ಗೂಢವೆಂಬ ಸಂಜ್ಞೆ,
ಪಶ್ಚಿಮದಿಕ್ಕು, ಯಜುರ್ವೇದ, ಅಪ್ಪುವೆ ಅಂಗ, ಅಂತರಾತ್ಮ,
ಜ್ಞಾನಶಕ್ತಿ, ಪ್ರತಿಷೆ*ಕಲೆ
ಇಂತು ಇಪ್ಪತ್ತುನಾಲ್ಕು ಸಕೀಲಂಗಳನೊಳಕೊಂಡು
ಎನ್ನ ಸ್ವಾಧಿಷಾ*ನಚಕ್ರವೆಂಬ ಸೇತುಬಂಧಕ್ಷೇತ್ರದಲ್ಲಿ
ಮೂರ್ತಿಗೊಂಡಿರ್ದ ಮಂತ್ರಮೂರ್ತಿಸ್ವರೂಪವಾದ
ಗುರುಲಿಂಗವೆ ರಾಮೇಶ್ವರಲಿಂಗವೆಂದು
ತನುತ್ರಯವ ಮಡಿಮಾಡಿ, ಪರಿಣಾಮವೆಂಬ ಜಲದಿಂ ಮಜ್ಜನಕ್ಕೆರದು,
ಅಪ್ಪು ನಿವೃತ್ತಿಯಾದ ಗಂಧವ ಧರಿಸಿ,
ಬುದ್ಧಿ ಸುಬುದ್ಧಿಯಾದಕ್ಷತೆಯನಿಟ್ಟು,
ಅಲ್ಲಿಹ ಷಡ್ದಳಂಗಳನೆ ಪುಷ್ಪದ ಮಾಲೆಯೆಂದು ಧರಿಸಿ,
ಅಲ್ಲಿಹ ಕಮಲಸದ್ವಾಸನೆಯ ಧೂಪವ ಬೀಸಿ,
ಅಲ್ಲಿಹ ಶ್ವೇತವರ್ಣವೆ ಕರ್ಪೂರದ ಜ್ಯೋತಿಯೆಂದು ಬೆಳಗಿ,
ಅಲ್ಲಿಹ ಸ್ವಪ್ನಾವಸ್ಥೆಯೆಂಬ ನವೀನ ವಸ್ತ್ರವ ಹೊದ್ದಿಸಿ,
ನಿಃಕ್ರೋಧವೆಂಬಾಭರಣವ ತೊಡಿಸಿ,
ಸುರುಚಿಯೆಂಬ ನೈವೇದ್ಯವನರ್ಪಿಸಿ,
ನೈಷೆ*ಯೆಂಬ ತಾಂಬೂಲವನಿತ್ತು.
ಇಂತು ಗುರುಲಿಂಗಕ್ಕೆ ಅಷ್ಟವಿಧಾರ್ಚನೆಯಂ ಮಾಡಿ,
ಕೋಟಿ ಸೂರ್ಯನ ಪ್ರಭೆಯಂತೆ ಬೆಳಗುವ ಗುರುಲಿಂಗಮೂರ್ತಿಯನ್ನು
ಕಂಗಳು ತುಂಬಿ ನೋಡಿ, ಮನದಲ್ಲಿ ಸಂತೋಷಂಗೊಂಡು
ಆ ಗುರುಲಿಂಗ ಪೂಜೆಯ ಸಮಾಪ್ತವ ಮಾಡಿ
ಓಂ ಮಂ ಮಂ ಮಂ ಮಂ ಮಂ ಮಂ ಎಂಬ
ಮಕಾರ ಷಡ್ವಿಧಮಂತ್ರಂಗಳಿಂದೆ ನಮಸ್ಕರಿಸಿ,
ಆ ಲಿಂಗವೆ ತಾನೆಂದರಿದು ಕೂಡಿ ಎರಡಳಿದು ನಿಶ್ಚಿಂತದಿಂದ
ಬೆರಸಬಲ್ಲಾತನೆ ನೈಷಾ*ಭಕ್ತಿಯನುಳ್ಳ ವೀರಮಾಹೇಶ್ವರ ನೋಡ
ಸಂಗನಬಸವೇಶ್ವರ.",
9401,1138,ಚೆನ್ನಬಸವಣ್ಣ,"ಕ್ರಿಯೆಯಿಲ್ಲದ ಭಕ್ತ ಮನುಜ, ಕ್ರಿಯೆಯಿಲ್ಲದ ಮಹೇಶ ರಾಕ್ಷಸ,
ಕ್ರಿಯೆಯಿಲ್ಲದ ಪ್ರಸಾದಿ ಯವನ, ಕ್ರಿಯೆಯಿಲ್ಲದ ಪ್ರಾಣಲಿಂಗಿ ಭವಿ,
ಕ್ರಿಯೆಯಿಲ್ಲದ ಶರಣ ಅಜ್ಞಾನಿ,
ಕ್ರಿಯೆಯಿಲ್ಲದ ಲಿಂಗೈಕ್ಯ ಜನನಕ್ಕೊಳಗು ನೋಡಾ,
ಕೂಡಲಚೆನ್ನಸಂಗಮದೇವಾ.",
9402,779,ಜೇಡರ ದಾಸಿಮಯ್ಯ,"ಕುಲಸ್ವಾಮಿ ನಿಮ್ಮವ ಒಲಿವುದ ಕಂಡಡೆ
ತಲೆವಾಗುವೆ ಕಾತ ಕಳವೆಯಂತೆ
ಕುಲಜ ನಾನೆಂದು ತಲೆವಾಗದಿದ್ದಡೆ ಸಲೆ
ಶೂಲದ ತಲೆಯಯ್ಯಾ, ರಾಮನಾಥ.",
9403,774,ಗುಮ್ಮಳಾಪುರದ ಸಿದ್ಧಲಿಂಗ,"ಪ್ರಥಮದಲ್ಲಿ ವಾಙ್ಮನಕ್ಕೆ ಬಾರದ ಸಚ್ಚಿದಾನಂದ ನಿತ್ಯಪರಿಪೂರ್ಣ
ಲಕ್ಷಣವನುಳ್ಳ ನಿಃಕಲದೇವರು.
ದ್ವಿತೀಯದಲ್ಲಿ
`ಪರಂ ಗೂಢಂ ಶರೀರಸ್ಥಂ ಲಿಂಗಕ್ಷೇತ್ರಮನಾದಿವತ್'
ಎಂಬ ಪಂಚಸಂಜ್ಞೆಯನ್ನುಳ್ಳ ಮಹಾಲಿಂಗದೇವರು.
ತೃತೀಯದಲ್ಲಿ ಕರ್ಮ ಕರ್ತೃ ಮೂರ್ತಿ ಅಮೂರ್ತಿ
ಶಿವಸಾದಾಖ್ಯವನುಳ್ಳ ಸದಾಶಿವದೇವರು.
ಚತುರ್ಥದಲ್ಲಿ ಭವ ಶರ್ವ ರುದ್ರ ಭೀಮ ಸದಾಶಿವ ಉಗ್ರ
ಸೋಮ ಪಶುಪತಿ ಎಂಬ
ಎಂಟು ಪ್ರಕಾರವನುಳ್ಳ ಈಶ್ವರದೇವರು.
ಪಂಚಮದಲ್ಲಿ ಶರ್ವ ಶಿವ ಮಹಾದೇವರು ನೀಲಕಂಠ
ವೃಷಭದ್ವಜ ಈಶಾನ ಶಂಕರ ಭೀಮ ಪಿನಾಕಿ ಚಂದ್ರಶೇಖರ
ಕಪರ್ದಿ ವಿರೂಪಾಕ್ಷ ವಾಮದೇವ ಮೃಡ ಭೂತೇಶ ಶೂಲಿ
ಸರ್ವಜ್ಞ ಸ್ಥಾಣು ಪಾರ್ವತಿಪ್ರಿಯ ಮಹಾಂಕಾಳ ಮಹಾದೀರ್ಘ
ಮಹಾತಾಂಡವ ಗಂಗಾಧರ ಗಣೇಶ್ವರ ಗಜಧ್ವಂಸಿ ಎಂಬ
ಇಪ್ಪತ್ತೆ ೈದು ಪ್ರಕಾರವನುಳ್ಳ ಮಾಹೇಶ್ವರದೇವರು.
ಷಷ*ಮದಲ್ಲಿ ಶಿವ ಮಾಹೇಶ್ವರ ರುದ್ರ ಶ್ರೀಕಂಠ ಶಂಭು ಈಶ್ವರ
ಮಹಾದೇವರು ಪಶುಪತಿ ನೀಲಕಂಠ ವೃಷಭಧ್ವಜ
                               ಪರಮೇಶ್ವರನೆಂಬ
ಹನ್ನೊಂದು ಪ್ರಕಾರವನುಳ್ಳ ರುದ್ರದೇವರು.
ಸಪ್ತಮದಲ್ಲಿ ಭವ ಮೃಡ ಹರನೆಂಬ ಮೂರು ಪ್ರಕಾರವನುಳ್ಳ
ತ್ರಯಾವಯದೇವರು.
ಅಷ್ಟಮದಲ್ಲಿ ಭಯಂಕರವನುಳ್ಳ ವಿರಾಟಮೂರ್ತಿದೇವರು.
ನವಮದಲ್ಲಿ ಸರ್ವಚೈತನ್ಯಾತ್ಮಕವನುಳ್ಳ ಹಿರಣ್ಯದೇವರು.
ದಶಮದಲ್ಲಿ ಸುಷುಪ್ತಾವಸ್ಥೆಯನುಳ್ಳ ಪ್ರಾಜ್ಞದೇವರು.
ದ್ವಾದಶದಲ್ಲಿ ಜಾಗ್ರಾವಸ್ಥೆಯನುಳ್ಳ ವಿಶೇಶ್ವರದೇವರು.
ಇಂತೀ ನಾಮ ಪರಿಯಾಯಂಗಳನೆಲ್ಲವನು
ಬಸವೇಶ್ವರನೆ ಅಲಂಕರಿಸಿ
`ಏಕಮೂರ್ತಿಸ್ತ್ರಯೋರ್ಭಾಗಂ' ಎಂಬ ಶ್ರುತಿ ಪ್ರಮಾಣದಿಂದ
ಎನ್ನ ಸಾಕಾರ ಮೂರು ಮೂರು ನವವಿಂಶತಿ ನವವಿಂಶತಿ
ಸ್ವರೂಪವನೊಳಕೊಂಡು
ಎನ್ನ ಬಹಿರಂಗದಲ್ಲಿ ಮೂರ್ತಿಗೊಂಡನಯ್ಯ ಬಸವಣ್ಣ.
ಎನ್ನ ನಿರಾಕಾರ ಮೂರು ಮೂರು ವಿಂಶತಿ ವಿಂಶತಿ
ಸ್ವರೂಪವನೊಳಕೊಂಡು
ಎನ್ನ ಅಂತರಂಗದಲ್ಲಿ ಮೂರ್ತಿಗೊಂಡನಯ್ಯ ಬಸವಣ್ಣ.
ನಾಮ ರೂಪು ಕ್ರೀ ಏನೂ ಏನೂ ಇಲ್ಲದ ಸಚ್ಚಿದಾನಂದ
ಲಕ್ಷಣವನುಳ್ಳ ಬ್ರಹ್ಮವೇ
ಉಭಯಸಂಗದಲ್ಲಿ ಸನ್ನಿಹಿತವಾದನಯ್ಯ ಪ್ರಭುದೇವರು.
ಇಂತೀ ಪಿಂಡಾದಿ ಜ್ಞಾನಶೂನ್ಯಾಂತ ಸ್ಥಲ ಕುಳ ಭೇದವನು
ಸಿದ್ಧೇಶ್ವರನೆನಗೆ ಅರುಹಿ
ತನ್ನ ನಿಜಪದದೊಳಗೆ ಇಂಬಿಟ್ಟುಕೊಂಡ ಕಾರಣ
ಪರಂಜ್ಯೋತಿ ಮಹಾಲಿಂಗಗುರು ಸಿದ್ಧಲಿಂಗಪ್ರಭುವಿನಲ್ಲಿ
ಸಿದ್ಧೇಶ್ವರನ ಘನವು ಎನಗೆ
ವಾರಿಕಲ್ಲ ಪುತ್ಥಳಿಯನಪ್ಪಿಕೊಂಡಂತಾಯಿತ್ತಯ್ಯಾ,
ಬೋಳಬಸವೇಶ್ವರ ನಿಮ್ಮ ಧರ್ಮ ನಿಮ್ಮ ಧರ್ಮ.",
9404,1258,ಹಡಪದಪ್ಪಣ್ಣಗಳ ಪುಣ್ಯಸ್ತ್ರೀ ಲಿಂಗಮ್ಮ,"ತನು ನಷ್ಟವಾದಡೇನಯ್ಯಾ, ಮನನಷ್ಟವಾಗದನ್ನಕ್ಕ ?
ವಾಕ್ಕು ನಷ್ಟವಾದಡೇನಯ್ಯಾ, ಬೇಕುಬೇಡೆಂಬುದಳಿಯದನ್ನಕ್ಕ ?
ಅಂಗಸುಖ ನಷ್ಟವಾದಡೇನಯ್ಯಾ, ಕಂಗಳಪಟಲಹರಿಯದನ್ನಕ್ಕ ?
ಮನ ಮುಗ್ಧವಾದಡೇನಯ್ಯಾ, ಅಹಂ ಎಂಬುದ ಬಿಡದನ್ನಕ್ಕ ?
ಇವೆಲ್ಲರೊಳಗಿದ್ದು ವಲ್ಲಭನೆನಿಸಿಕೊಂಬವರ ನುಡಿಯ ಬಲ್ಲರು
ನಮ್ಮ ಅಪ್ಪಣ್ಣಪ್ರಿಯ ಚೆನ್ನಬಸವಣ್ಣ.",
9405,1016,ಸಿದ್ಧರಾಮೇಶ್ವರ,"ಶುದ್ಧ ತತ್ವದೊಳಗೆ ಸಿದ್ಧ ಬ್ರಹ್ಮದೊಳಗೆ
ಪ್ರಸಿದ್ಧವೂ ತನುಮನ ತವಕದಲ್ಲಿ.
ಶುದ್ಧ ಸಿದ್ಧ ಭೇದ ಪ್ರಸಿದ್ಧದನುಮತವು ನಿರ್ದೈವರಿಗುಂಟೆ?
ಕಪಿಲಸಿದ್ಧಮಲ್ಲೇಶ್ವರಾ.",
9406,250,ದೇಶಿಕೇಂದ್ರ ಸಂಗನಬಸವಯ್ಯ,"ಪರಮಗುರುವಿನಿಂದರಿದಬಳಿಕ ಮರೆದು ಮಾಡಲಾಗದು,
ಬೆರೆದು ನೋಡಲಾಗದು, ಒಲಿದು ಕೂಡಲಾಗದು,
ಅದೇನು ಕಾರಣವೆಂದೊಡೆ :
ಕೊಟ್ಟುದೊಂದರುವು ಬಿಟ್ಟರೆ ಹುಟ್ಟು ಹೊಂದುಗಳಟ್ಟಬಾರದು,
ಗುರುನಿರಂಜನ ಚನ್ನಬಸವಲಿಂಗದಲ್ಲಿ ಇತರ ಸುಖಹಿತವಲ್ಲದ ಕಾರಣ.",
9407,1202,ಹೇಮಗಲ್ಲ ಹಂಪ,"ಗುರು ಕರುಣಿಸೆ ಇಷ್ಟಲಿಂಗವೆನ್ನ ಕರವ ಸೇರಲು
ಸರ್ವಾಂಗವೆಲ್ಲ ಲಿಂಗಮಯವಾದುದು ನೋಡಾ !
ಅದು  ಎಂತೆಂದರೆ :
ಇಷ್ಟಲಿಂಗದಿಂದ ಪ್ರಾಣಲಿಂಗ, ಪ್ರಾಣಲಿಂಗದಿಂದ
ಭಾವಲಿಂಗತ್ರಯಗಳಾದವು.
ಒಂದೊಂದು ಲಿಂಗದಲ್ಲಿ ಎರಡು ಲಿಂಗ ಹುಟ್ಟಿದವು :
[ಇಷ್ಟಲಿಂಗದಿಂದ ಆಚಾರಲಿಂಗ ಗುರುಲಿಂಗ ಹುಟ್ಟಿದವು.
ಪ್ರಾಣಲಿಂಗದಿಂದ ಶಿವಲಿಂಗ ಜಂಗಮಲಿಂಗ ಹುಟ್ಟಿದವು.
ಭಾವಲಿಂಗದಿಂದ ಪ್ರಸಾದಲಿಂಗ ಮಹಾಲಿಂಗವೆಂಬೆರಡು ಲಿಂಗ ಹುಟ್ಟಿದವು.]
ಇಂತೀ ಷಡ್ವಿಧಲಿಂಗದಲ್ಲಿ ಷಡ್ವಿಧಸಂಬಂಧ :
ಘ್ರಾಣದಲ್ಲಿ ಆಚಾರಲಿಂಗ ಸಂಬಂಧ.
ಜಿಹ್ವೆಯಲ್ಲಿ ಗುರುಲಿಂಗ ಸಂಬಂಧ.
ನೇತ್ರದಲ್ಲಿ ಶಿವಲಿಂಗ ಸಂಬಂಧ.
ತ್ವಕ್ಕಿನಲ್ಲಿ ಜಂಗಮಲಿಂಗ ಸಂಬಂಧ.
ಶ್ರೋತ್ರದಲ್ಲಿ ಪ್ರಸಾದಲಿಂಗ ಸಂಬಂಧ.
ಹೃದಯದಲ್ಲಿ ಮಹಾಲಿಂಗ ಸಂಬಂಧ.
ಆಚಾರಲಿಂಗದರಿವು ಗಂಧ, ಗುರುಲಿಂಗದರಿವು ರಸ,
ಶಿವಲಿಂಗದರಿವು ರೂಪು, ಜಂಗಮಲಿಂಗದರಿವು ಸ್ಪರುಶನ,
ಪ್ರಸಾದಲಿಂಗದರಿವು ಶಬ್ದ, ಮಹಾಲಿಂಗದರಿವು ಪರಿಣಾಮ.
ಒಂದೊಂದು ಲಿಂಗದಲ್ಲಿ ಆರುಲಿಂಗವಾದವು :
ಆಚಾರಲಿಂಗದಲ್ಲಿ ಗುರುಲಿಂಗ ಶಿವಲಿಂಗ ಜಂಗಮಲಿಂಗ
ಪ್ರಸಾದಲಿಂಗ ಮಹಾಲಿಂಗವೆಂಬೈದು ಲಿಂಗವುಂಟು.
ಗುರುಲಿಂಗದಲ್ಲಿ ಆಚಾರಲಿಂಗ ಶಿವಲಿಂಗ ಜಂಗಮಲಿಂಗ
ಪ್ರಸಾದಲಿಂಗ ಮಹಾಲಿಂಗವೆಂಬೈದು ಲಿಂಗವುಂಟು.
ಶಿವಲಿಂಗWದಲ್ಲಿಘೆ ಆಚಾರಲಿಂಗ ಗುರುಲಿಂಗ ಜಂಗಮಲಿಂಗ
ಪ್ರಸಾದಲಿಂಗ ಮಹಾಲಿಂಗವೆಂಬೈದು ಲಿಂಗವುಂಟು.
ಪ್ರಸಾದಲಿಂಗದಲ್ಲಿ ಆಚಾರಲಿಂಗ ಗುರುಲಿಂಗ ಶಿವಲಿಂಗ
ಜಂಗಮಲಿಂಗ ಮಹಾಲಿಂಗವೆಂಬೈದು ಲಿಂಗವುಂಟು.
ಇಂತಿವೆಲ್ಲ ಕೂಡಲ್ಕೆ ಮೂವತ್ತಾರು ಲಿಂಗ.
ಆ ಮೂವತ್ತಾರು ಲಿಂಗದಲ್ಲಿ ಒಂದೊಂದು ಲಿಂಗದಲ್ಲಿ ಆರುಲಿಂಗ ಕೂಡಲ್ಕೆ
ಇನ್ನೂರ ಹದಿನಾರು ಲಿಂಗವಾದವು.
ಅಂಗಪ್ರಭೆಯಲ್ಲಿ ಲಿಂಗಪ್ರಭೆಯಾಗಿ, ಲಿಂಗಪ್ರಭೆಯಲ್ಲಿ ಅಂಗಪ್ರಭೆಯಾಗಿ,
ಅಂಗಲಿಂಗಸಂಬಂಧಿಯಾಗಿದ್ದೆನು ಕಾಣಾ
ಪರಮಗುರು ಪಡುವಿಡಿ ಸಿದ್ಧಮಲ್ಲಿನಾಥಪ್ರಭುವೆ.",
9408,992,ಹಡಪದ ಅಪ್ಪಣ್ಣ,"ಬೆಟ್ಟವ ಬೆಳ್ಳಕ್ಕಿ ನುಂಗಿ,
ತುಟ್ಟತುದಿಯ ಬಟ್ಟಬಯಲ ನಟ್ಟನಡುವಣ ಶಬ್ದವ ಮುಟ್ಟಿ,
ಹಿಡಿದವ ಹುಟ್ಟಲಿಲ್ಲ, ಹೊದ್ದಲಿಲ್ಲ, ಅಷ್ಟದಳ ಕುಳವ ಮುಟ್ಟಲಿಲ್ಲ.
ಹೃತ್ಕಮಲಕರ್ಣಿಕಾಮಧ್ಯದಲ್ಲಿರ್ಪ ಸದ್ವಾಸನೆಯ
ಸ್ವಾನುಭಾವ ಅಮೃತವನುಂಡು,
ಮನ ಮಗ್ನವಾದಾತನೆ ಪ್ರಾಣಲಿಂಗಿ,
ಬಸವಪ್ರಿಯ ಕೂಡಲಸಂಗಮದೇವ ಪ್ರಭುವೆ.",
9409,1327,ಜಕ್ಕಣಯ್ಯ,"ಪ್ರಸಾದ ಪ್ರಸಾದವೆಂದು ಹೆಸರಿಟ್ಟುಕೊಂಡು ನುಡಿವಿರಿ,
ಪ್ರಸಾದವಾವುದು ಹೇಳಿರೋ, ಅರಿಯದಿದ್ದರೆ ನೀವು ಕೇಳಿರೋ.
ಅದು ಹೇಗೆಂದಡೆ:
ಸಾವಿರ ಕಂಬದ ಮಂಟಪದಲ್ಲಿ ಅನಾದಿಯ ಜಂಗಮವಿಪ್ಪುದು ನೋಡಾ
ಆ ಜಂಗಮದಲ್ಲಿ ಮನಪವನಾದಿಗಳ ನಿಲಿಸಿ
ತಲೆವೋಡಿನಲ್ಲಿ ಹೊತ್ತಿಪ್ಪ ಪರಮಪ್ರಸಾದವ ಸ್ವೀಕರಿಸಬಲ್ಲಡೆ
ಆತನೆ ನಿರಂಜನ ನೋಡಾ ಝೇಂಕಾರ ನಿಜಲಿಂಗಪ್ರಭುವೆ.",
9410,1127,ಸಿದ್ಧರಾಮೇಶ್ವರ,"ಹಡೆದ ಹೆಣ್ಣಿಗಾಗಲಿ, ಹಡೆದ ಗಂಡಿಗಾಗಲಿ,
ಗುರುಪಾದೋದಕಸ್ನಾನವೆ ಶುದ್ಧ ಕಾಣಾ.
ವನದ ಭೋಜನವಾಗಲಿ, ಮನೆಯ ಭೋಜನವಾಗಲಿ,
ಗುರುಪಾದೋದಕ ಪ್ರೋಕ್ಷಣೆಯೆ ಶುದ್ಧ ಕಾಣಾ.
ಮದುವೆಯ ಸಂಭ್ರಮವಾಗಲಿ, ಮರಣದ ದುಃಖವಾಗಲಿ,
ಗುರುಪಾದೋಕವೆ ಸಂಜೀವನ ಕಾಣಾ.
ಆಗುವ ದೀಕ್ಷೆಯೆ ಆಗಲಿ, ಭೋಗಿಪ ಶಿಕ್ಷೆಯೆ ಆಗ,
ಗುರುಪಾದೋದಕವರ್ತನವೆ ಅಮರಗಣ ನಡಾವಳಿ ಕಾಣಾ,
ಕಪಿಲಸಿದ್ಧಮಲ್ಲಿಕಾರ್ಜುನಾ.",
9411,510,ತೋಂಟದ ಸಿದ್ಧಲಿಂಗ ಶಿವಯೋಗಿಗಳು,"ಮಾತೆಯಿಲ್ಲದ ಅಜಾತನು, ತಂದೆಯಿಲ್ಲದ ಇಂದುಧರನು,
ತಂದೆ ತಾಯಿ ಹೆಸರು ಕುಲವಿಲ್ಲದ ಪರಮನು.
ಲಿಂಗದಲ್ಲಿ ಉದಯನಾದ ಚಿನುಮಯನು ನೋಡಾ, ಭಕ್ತನು.
ನಿರ್ವಿಕಲ್ಪ ನಿರಂಜನನಾಗಿ ಮಾಯಾರಂಜನೆಯಿಲ್ಲದ
ಮಹಾಮಹಿಮನು ನೋಡಾ, ಭಕ್ತನು.
ಒಳಹೊರಗನರಿಯದ ಪರಿಪೂರ್ಣಸರ್ವಮಯವಾದ
ಜಗಭರಿತನು, ಅದ್ವಯನು ನೋಡಾ ಭಕ್ತನು.
ಇಂತಪ್ಪ ನಿರುಪಾಧಿಕ ಭಕ್ತನ,
ನಿರ್ಗುಣ ಚರಿತ್ರವನೇನೆಂಬೆನಯ್ಯಾ,
ಮಹಾಲಿಂಗಗುರು ಶಿವಸಿದ್ಧೇಶ್ವರ ಪ್ರಭುವೇ.",
9412,1447,ಮೋಳಿಗೆ ಮಾರಯ್ಯ,"ಅನ್ಯ ಶಬ್ದವ ನುಡಿಯೆ, ಕೇಳೆನೆಂದು ಗಂಟೆಯ ಕರ್ಣದಲ್ಲಿ ಕಟ್ಟಿಕೊಂಡೆ.
ಮತ್ತೆಯೂ ಅಪಶಬ್ದವ ನುಡಿವುದಕ್ಕೆ ನೀನೆ ತಿಳಿದು ನೋಡು,
ನಿಃಕಳಂಕ ಮಲ್ಲಿಕಾರ್ಜುನಲಿಂಗವನರಿಯಬಲ್ಲಡೆ.",
9413,120,ಬಸವಣ್ಣ,"ಹಸಿದು ಎಕ್ಕೆಯ ಕಾಯ ಮೆಲಬಹುದೆ
ನೀರಡಿಸಿ ವಿಷವ ಕುಡಿಯಬಹುದೆ
ಸುಣ್ಣದ, ತುಯ್ಯಲ[ದ] ಬಣ್ಣವೊಂದೆ ಎಂದಡೆ
ನಂಟುತನಕ್ಕೆ ಉಣಬಹುದೆ
ಲಿಂಗಸಾರಾಯ ಸಜ್ಜನರಲ್ಲದವರ
ಕೂಡಲಸಂಗಮದೇವರೆಂತೊಲಿವ         120",
9414,1535,ಚೆನ್ನಬಸವಣ್ಣ,"ಲಿಂಗ ಮುಟ್ಟದೆ ಮುಟ್ಟೆನಯ್ಯಾ !
ಅದು ಅನರ್ಪಿತ, ಲಿಂಗಕ್ಕೆ ಮಾಡಲಿಲ್ಲಾಗಿ.
ತಟ್ಟದೆ ಮುಟ್ಟದೆ ಮನಸೋಂಕದೆ
ಅನುವಿನ ಅಂಗಕ್ಕೆ ಮಾಡಬೇಕು.
ಕೊಟ್ಟು ಕೊಂಬ ಭೇದವ ಕೂಡಲಚೆನ್ನಸಂಗಯ್ಯನಲ್ಲಿ
ಮಹಾಪ್ರಸಾದಿಯೆ ಬಲ್ಲ.",
9415,538,ಕುಷ್ಟಗಿ ಕರಿಬಸವೇಶ್ವರ,"ಕಾಲ ಕಾಮನ ಗೆಲುವುದಕ್ಕೆ
ಉಪಾಯವಿದೇನೆಂದು ಆಲೋಚನೆಯ ಮಾಡುವೆಯ ಮನವೆ ?
ನರಿ ನಾಯ ಜಗಳಕ್ಕೆ ಆನೆಯ ಪವುಜನದಕಿಕ್ಕುವರೆ ಮನವೆ ?
ಸುಜ್ಞಾನವೆಂಬ ಆನೆಯನೇರಿ
ಅಜ್ಞಾನವೆಂಬ ನಾಯಿಗಳಿಗೆ ಅಂಜದಿರು ಮನವೆ,
ಅಳುಕದಿರು ಮನವೆ.
ಅಖಂಡ ಪರಿಪೂರ್ಣ ಘನಲಿಂಗಗುರು ಚೆನ್ನಬಸವೇಶ್ವರ
ಶಿವಸಾಕ್ಷಿಯಾಗಿ.",
9416,1019,ತುರುಗಾಹಿ ರಾಮಣ್ಣ,"ದೃಷ್ಟಿಯ ದೃಷ್ಟದಿಂದ ಮೋಹದ ಲವಲವಿಕೆ.
ಮೋಹದ ಲವಲವಿಕೆಯಿಂದ ಸ್ವರ್ಶನದ ಉಭಯದ ಕೂಟ ಏಕವಾದಲ್ಲಿ
ಹಿಂದಣ ಕುರುಹು ಮುಂದಣ ಲಕ್ಷ ್ಯ ಅಲಕ್ಷ ್ಯನಾಗಿ
ದಂಪತಿ ದ್ವಂದ್ವವಿಲ್ಲದೆ, ನಿಜವೆಂಬ ಕುರುಹು ಅರಿಕೆದೋರದೆ
ಅವಿರಳ ನಾಮಶೂನ್ಯವಾದದು
ಗೋಪತಿನಾಥ ವಿಶ್ವೇಶ್ವರಲಿಂಗವು ಹೃತ್ಕಮಲದಲ್ಲಿ
ವಿಶ್ರಾಂತಿಯಾದ ಇರವು.",
9417,1763,ಮೋಳಿಗೆ ಮಾರಯ್ಯ,"ಚೇತನವಳಿದು ಅಚೇತನವಸ್ತು ರೂಪಾಗಿ ಬಂದಿತ್ತದೇತಕ್ಕೆ ಎಂಬುದು ತಿಳಿದು,
ಬಂಗಾರವ ಕಳೆದು ಬಣ್ಣವ ನೋಡಬಾರದು.
ಕುಸುಮವ ಕಳೆದು ಗಂಧವ ಕಾಣಬಾರದು.
ದರ್ಪಣದ ಘಟವ ಕಳೆದು ನೋಡಲಿಕ್ಕೆ ಪ್ರತಿಬಿಂಬಿಸುವುದೆ ?
ಅಂಗವ ಕಳೆದು ಲಿಂಗವನರಿಯಬಾರದು.
ಲಿಂಗವ ಕಳೆದು ಆತ್ಮನನರಿವ ಪರಿಯಿನ್ನೆಂತೊ ?
ಆತ್ಮನ ಚೇತನವ ಬಿಟ್ಟು ಹಿತಜ್ಞಾನವರಿಯಬೇಕೆಂಬ
ಅಜಾತರು ಕೇಳಿರೊ.
ಅಂಗವ ಕಳೆದು ಲಿಂಗವ ಕಂಡೆನೆಂಬುದು,
ಲಿಂಗವಳಿದು ಆತ್ಮನನರಿದೆನೆಂಬುದು,
ಆತ್ಮನಳಿದು ಅರಿವನರಿದೆನೆಂಬುದು, ಅದೇತರ ಮರೆ ಹೇಳಾ.
ತೃಷೆಯರತು ನೀರ ಕೊಳಬಹುದೆ ?
ಆಪ್ಯಾಯನವನರತು ಓಗರವನುಣಬಹುದೆ ?
ಸತ್ಕ್ರೀಯಿಲ್ಲದೆ ಲಿಂಗವನರಿಯಬಹುದೆ ?
ಆ ಲಿಂಗಕ್ಕೆ ಅರ್ಚನೆ ಪೂಜನೆ ಹೀನವಾಗಿ ವಸ್ತುವನರಿತೆನೆಂಬ
ನಿಶ್ಚಿಯವಂತರು ನೀವೇ ಬಲ್ಲಿರಿ, ನಿಃಕಳಂಕ ಮಲ್ಲಿಕಾರ್ಜುನಾ.",
